Utterance,Speaker,Dialogue_ID,Start_Time,End_Time,Wav_Path,Video_Path,Emotion
"What, you want a divorce?",Ses04M_script02_2_M026,Ses04M_script02_2,218.23,220.03,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M026.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,fru
No.,Ses04M_script02_2_F024,Ses04M_script02_2,219.34,220.7152,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F024.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,fru
A vacation?,Ses04M_script02_2_M027,Ses04M_script02_2,220.35,221.87,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M027.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,fru
No.,Ses04M_script02_2_F025,Ses04M_script02_2,221.47,222.86,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F025.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
I want something to turn out the way it's supposed to.,Ses04M_script02_2_F026,Ses04M_script02_2,230.01,233.08,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F026.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
"Well welcome to the human race.  You think this is what I had in mind?  You think that when I proposed, I had this great fantasy going that four years down the line, we'd come to the beach and yell at each other over fish?  No.",Ses04M_script02_2_M029,Ses04M_script02_2,232.19,243.7403,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M029.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
"And we'll have three fat rosy kids and ha, ha, ha, baby, the joke's on us, 'cause you know what you get, Carla?  You know what you get?  This.",Ses04M_script02_2_M031,Ses04M_script02_2,252.41,260.35,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M031.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
This what?  What is this?  This isn't even anything.,Ses04M_script02_2_F027,Ses04M_script02_2,259.96,263.42,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F027.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
"Yes, it is.",Ses04M_script02_2_M032,Ses04M_script02_2,262.62,264.26,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M032.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,fru
"Oh, right, sure.  This is standing on the beach.   This is waiting.  This is fighting.",Ses04M_script02_2_F028,Ses04M_script02_2,263.45,267.82,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F028.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
Right.,Ses04M_script02_2_M033,Ses04M_script02_2,267.31,268.58,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M033.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,fru
But this isn't anything like I thought anything would be like.,Ses04M_script02_2_F029,Ses04M_script02_2,268.08,271.73,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F029.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
"No, I know, me neither.",Ses04M_script02_2_M034,Ses04M_script02_2,271.0,272.95,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M034.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,ang
I'm doing the best I can.,Ses04M_script02_2_M035,Ses04M_script02_2,281.44,283.72,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M035.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,fru
"I know you are, Augie.  Really, I do.  I know you meant for this to be special and nice and it's the full moon and the sand and everything.  But I just couldn't help thinking about being somewhere else.",Ses04M_script02_2_F031,Ses04M_script02_2,283.28,296.77,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F031.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,fru
I didn't say that.,Ses04M_script02_2_F032,Ses04M_script02_2,298.74,300.4934,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F032.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,sad
"No, I know.  But still.  I know I don't make you happy.",Ses04M_script02_2_M037,Ses04M_script02_2,300.1816,304.14599999999996,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M037.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,sad
"Actually, now that you mention it, no.  I don't.",Ses04M_script02_2_M039,Ses04M_script02_2,320.0036,324.83,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M039.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,hap
"Okay, fine.  So we're in the wrong spot, but we're with the right person.",Ses04M_script02_2_F035,Ses04M_script02_2,324.29,329.99,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F035.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,hap
"I don't know.  It seemed like a good spot to me.  I mean, look at the view you've got of the moon from here.",Ses04M_script02_2_M040,Ses04M_script02_2,329.51,336.3,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M040.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,hap
"Yeah, I noticed that.  Looks pretty on the water, doesn't it?  Big ol' white moon.  I'm sorry, Augie.",Ses04M_script02_2_F036,Ses04M_script02_2,335.7722,346.1,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F036.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,hap
"Shh.  If we're very quiet, the fish might come.",Ses04M_script02_2_M041,Ses04M_script02_2,346.66,353.3225,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M041.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script02_2.avi,hap
"We'll be alright, darling.  Whatever happens, aren't we?",Ses04M_script03_1_M003,Ses04M_script03_1,15.7076,19.15,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M003.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,neu
"I don't care, then.",Ses04M_script03_1_M004,Ses04M_script03_1,20.7,22.87,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M004.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"Oh, it sent shivers up my spine.",Ses04M_script03_1_F005,Ses04M_script03_1,28.57,31.82,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F005.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
What shall we do if they suddenly walk in on us?,Ses04M_script03_1_M006,Ses04M_script03_1,31.27,34.02,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M006.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
Behave exquisitely.,Ses04M_script03_1_F006,Ses04M_script03_1,33.54,35.39,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F006.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
With the mo- with the most perfect poise?,Ses04M_script03_1_M007,Ses04M_script03_1,34.97,37.45,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M007.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
Certainly.  I shall probably do a court curtsey.,Ses04M_script03_1_F007,Ses04M_script03_1,37.12,40.04,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F007.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
But what's so horrible is that one can't stay happy.,Ses04M_script03_1_F008,Ses04M_script03_1,43.75,47.0,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F008.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
It's true.  The whole business is a very poor joke.,Ses04M_script03_1_F009,Ses04M_script03_1,47.95,50.95,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F009.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"Meaning that sacred and beautiful thing, love?",Ses04M_script03_1_M010,Ses04M_script03_1,50.43,54.1,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M010.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,neu
"You mustn't be serious, my dear.  That's just what they want.",Ses04M_script03_1_M012,Ses04M_script03_1,66.55,69.83,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M012.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,neu
Who's they?,Ses04M_script03_1_F012,Ses04M_script03_1,69.42,70.74,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F012.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,Ses04M_script03_1_M013,Ses04M_script03_1,70.26,84.45,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M013.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,ang
"If I laugh at everything, I must laugh at us, too.",Ses04M_script03_1_F013,Ses04M_script03_1,83.89,87.42,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F013.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,neu
"How long will it last, this ludicrous and overbearing love of ours?",Ses04M_script03_1_F014,Ses04M_script03_1,90.2854,95.44,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F014.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
Shall we always want to bicker and fight?,Ses04M_script03_1_F015,Ses04M_script03_1,96.94,100.1596,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F015.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
No.  That fire will fade along with our passion.,Ses04M_script03_1_M016,Ses04M_script03_1,99.5976,103.11,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M016.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,sad
"What happens if one of us dies?  Does the one that's left, still laugh?",Ses04M_script03_1_F017,Ses04M_script03_1,107.49,111.34,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F017.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"Well that's serious enough, isn't it?",Ses04M_script03_1_F018,Ses04M_script03_1,113.0,115.28,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F018.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"Let's savor the delight of the moment.  Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",Ses04M_script03_1_M021,Ses04M_script03_1,139.1744,147.1219,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M021.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"Thank you, dear.  The same applies to you, except that if I catch you so much as looking at another woman, I will kill you.",Ses04M_script03_1_F021,Ses04M_script03_1,162.9098,171.5798,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F021.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
Which particular one?,Ses04M_script03_1_F022,Ses04M_script03_1,173.64,175.61,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F022.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"Oh, Charles; that was his name, Charles.  Oh, he did wriggle so beautifully.",Ses04M_script03_1_F023,Ses04M_script03_1,178.7,183.8,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F023.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
Horrible thing.  I hated it.,Ses04M_script03_1_M025,Ses04M_script03_1,183.3,185.21,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M025.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,ang
I know you did.  You threw it out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.,Ses04M_script03_1_F024,Ses04M_script03_1,184.54,190.15,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F024.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
It went on intermittently for days.,Ses04M_script03_1_F025,Ses04M_script03_1,191.06,193.6,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F025.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"It burnt my comb, too, and all the towels in the bathroom.",Ses04M_script03_1_F026,Ses04M_script03_1,197.53,201.52,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F026.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
Line?,Ses04M_script03_1_M028,Ses04M_script03_1,201.3627,203.34,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M028.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,neu
How -- that was a rouser wasn't it?,Ses04M_script03_1_M029,Ses04M_script03_1,203.4,205.5,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M029.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
That was the first time you ever hit me.,Ses04M_script03_1_F027,Ses04M_script03_1,204.99,207.75,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F027.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"The manager came in and found is rolling about on the floor, biting and scratching like panthers.  Oh, dear.",Ses04M_script03_1_F028,Ses04M_script03_1,208.6,215.23,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F028.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"How ridiculous. How utterly, utterly ridiculous.",Ses04M_script03_1_F029,Ses04M_script03_1,218.31,222.65,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F029.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
And very much sillier.,Ses04M_script03_1_F030,Ses04M_script03_1,225.08,227.4261,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F030.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,exc
"As a matter of fact, the real cause of that row was Peter Burden.",Ses04M_script03_1_M033,Ses04M_script03_1,226.9,231.71,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M033.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_1.avi,neu
That was the first time you ever hit me.,Ses04M_script03_2_F000,Ses04M_script03_2,12.1431,14.74,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F000.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_2.avi,ang
I didn't hit you very hard.,Ses04M_script03_2_M001,Ses04M_script03_2,14.12,16.17,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M001.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_2.avi,neu
"The manager came in and found us rolling about on the floor, biting and scratching like panthers.  Oh, dear.",Ses04M_script03_2_F001,Ses04M_script03_2,15.75,22.066999999999997,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F001.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_2.avi,hap
"How ridiculous.  How utterly, utterly ridiculous.",Ses04M_script03_2_F002,Ses04M_script03_2,23.38,27.23,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F002.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_2.avi,hap
And very much sillier.,Ses04M_script03_2_F003,Ses04M_script03_2,27.65,29.89,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F003.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_2.avi,hap
"As a matter of fact, the real cause of that row was Peter Burden.",Ses04M_script03_2_M004,Ses04M_script03_2,29.37,32.64,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M004.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_2.avi,fru
I knew nothing of the sort.  You took presents from him.,Ses04M_script03_2_M005,Ses04M_script03_2,33.82,36.97,./dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M005.wav,./dataset/IEMOCAP_full_release/Session4/dialog/avi/DivX/Ses04M_script03_2.avi,fru
